horizon,commodity,stale,zero_return_frac,mse_full,mse_ar1,mse_mean,mse_zero,r2_oos_vs_ar1,r2_oos_vs_mean,r2_oos_vs_zero,cw_stat,cw_p,cw_fdr10_reject
5,Aluminium,False,0.0031358885017421603,0.0012652672466504586,0.0012572946316231715,0.0012553842068200912,0.0012556065021070869,-0.006341087305045123,-0.0078725220348288,-0.0076940861067218425,-1.212804870744825,0.8873977836195422,False
5,Nickel,False,0.0006968641114982578,0.003504776824215859,0.0034798738978400585,0.0034932900862970338,0.00348714942232064,-0.0071562726428844314,-0.003288229043411972,-0.005054960301497102,-0.1744898917433761,0.5692597629341637,False
5,Zinc,False,0.003484320557491289,0.0016338449824637171,0.001630241868025046,0.0016236691835308096,0.0016204994256303889,-0.0022101716986546727,-0.006267162693067485,-0.008235459156757718,0.11758386864542796,0.4531986936117961,False
5,Platinum,False,0.0031358885017421603,0.002314806716429236,0.002291326848269345,0.002298044953501452,0.0022940570072656915,-0.010247280163292682,-0.00729392299408449,-0.009044984103632192,-1.9431993452132166,0.9740039614068506,False
21,Coffee,False,0.009059233449477353,0.011719136730048367,0.011757982236121614,0.011606691413741339,0.011632202833868706,0.0033037561456683573,-0.009687973281852003,-0.007473554013908812,1.708535411971514,0.04376852072624371,False
21,SoybeanOil,False,0.012195121951219513,0.010571354795751222,0.010663142272509352,0.010502919112067258,0.010423092066314239,0.008607920105761724,-0.006515872678228618,-0.014224447840784693,1.5775864541217268,0.057330323168726105,False
21,Corn,False,0.0156794425087108,0.0065113658285149666,0.006500106862484729,0.006461149701956986,0.006359217090223374,-0.00173212014331936,-0.00777201100026681,-0.023925702823623496,0.4834139151083424,0.3144009349373674,False
21,Cotton,False,0.0031358885017421603,0.008713699716116585,0.008734096271774587,0.008700419150691892,0.008613892775708079,0.002335279463762885,-0.0015264282323268485,-0.011586740514111016,1.2301760447500707,0.10931559418190206,False
21,HRWWheat,False,0.01602787456445993,0.008713387310504484,0.008731599641823812,0.008423104502188942,0.008331392927959204,0.002085795509003008,-0.034462686321902414,-0.04585000201627154,1.0262131098858802,0.15239557159534556,False
21,LeanHogs,False,0.01289198606271777,0.010751917376906948,0.010587062300787863,0.01055896553152109,0.010461758356362977,-0.015571371116501087,-0.018273745170381606,-0.027735205752242642,1.027651969332157,0.15205678436250947,False
21,LiveCattle,False,0.015331010452961672,0.0015135759767541492,0.0014977575406130835,0.0014708350430363995,0.001521217673001597,-0.010561413120704799,-0.029058957984516853,0.005023407486694276,-2.419318361658921,0.9922251877966523,False
21,Soybeans,False,0.010801393728222997,0.004016940396278077,0.004017958291857836,0.003959165217802224,0.003918299942840009,0.0002533365221389916,-0.01459276774206586,-0.02517429877166899,1.4138078388988422,0.07870916566724029,False
21,Sugar,False,0.017421602787456445,0.0057422769130833955,0.005711350718400241,0.005820021538641592,0.00577585255197998,-0.0054148652758303495,0.013358133649852832,0.0058131052679096795,1.0952463899065807,0.13670435358410038,False
21,Brent,False,0.003484320557491289,0.009844542943750435,0.009759636488830771,0.009635895632158043,0.009557446405128265,-0.00869975587890326,-0.02165313112110412,-0.030039042486089462,0.5797096630048378,0.2810552129519748,False
21,NaturalGas,False,0.0027874564459930314,0.0508557485177048,0.05055073088766282,0.04920078927581749,0.04869499014159917,-0.006033891591395779,-0.03363684335650974,-0.044373319921051646,-0.6727563587643278,0.7494488469588028,False
21,WTI,False,0.004181184668989547,0.010993889581629234,0.010753975630098866,0.01069034873807512,0.010637939878523217,-0.02230932631638871,-0.028393914079997362,-0.03346039808183532,0.2240065001670052,0.4113761226760383,False
21,Gasoline,False,0.0003484320557491289,0.013895258955486127,0.013688052456082027,0.013547115358334642,0.013452580182567028,-0.01513776339394668,-0.02569872537014284,-0.03290660727618322,0.606526089316171,0.2720827316635336,False
21,HeatingOil,False,0.0006968641114982578,0.014675363520208507,0.014812302530558218,0.014635905367046936,0.01452572025962441,0.009244950949874431,-0.0026959830753219283,-0.010301951153502742,1.3715753794778736,0.08509783132624471,False
21,Gold,False,0.0031358885017421603,0.0023630684712168315,0.0023553281237855515,0.002330053716606244,0.002515922180858137,-0.003286313848636757,-0.014169095920532726,0.06075454590935314,0.5139850427448054,0.30363122403919496,False
21,Silver,False,0.0024390243902439024,0.010164794961573347,0.010095485179765265,0.009907848495303425,0.010066138201786338,-0.006865423560524109,-0.025933628919711627,-0.009800854886882204,-0.7319330993055404,0.7678952987984914,False
21,Copper,False,0.007317073170731708,0.005644686846964558,0.005620963897674908,0.005663663159702476,0.0056661181353023,-0.004220441497491789,0.003350536958648398,0.0037823581905601644,-0.9380664109350298,0.8258948589306878,False
21,Aluminium,False,0.0031358885017421603,0.004998833205703287,0.004953573858412353,0.0048457277039839096,0.0048529085037713506,-0.009136705858149963,-0.031595977131257724,-0.03006953496414244,-0.5436510795483833,0.7066591986895459,False
21,Nickel,False,0.0006968641114982578,0.010511417533551101,0.010451275507636993,0.010282127424255848,0.010190408543577077,-0.005754515405336003,-0.02229987042898829,-0.03150109130574097,-1.0338007731941015,0.8493853449458804,False
21,Zinc,False,0.003484320557491289,0.006030545942651845,0.0060360695479011114,0.00594960271441138,0.005915972494847143,0.0009150996696496438,-0.013604812308626979,-0.019366798595580992,1.0501922935995707,0.14681485597422284,False
21,Platinum,False,0.0031358885017421603,0.008329404963453888,0.008255535026483048,0.008127215732263656,0.008078775656343575,-0.008947928478756584,-0.024878044074500894,-0.031023179473181228,-1.6962930454113618,0.9550848015534908,False
63,Coffee,False,0.009059233449477353,0.039346973958686436,0.0391666336442617,0.03826820946324046,0.03730971032868722,-0.004604437441897868,-0.028189573292740855,-0.05460411276452004,-0.3299623764748611,0.6292858046591655,False
63,SoybeanOil,False,0.012195121951219513,0.03412410340094919,0.034032055385538544,0.03163347291375654,0.03099186968384178,-0.002704744523005287,-0.07873401994093254,-0.10106630381001058,0.6148748062026509,0.26931870103233535,False
63,Corn,False,0.0156794425087108,0.02226037197010081,0.022295022555933346,0.02073413276350226,0.02002081154128933,0.0015541848296231064,-0.07360998523580142,-0.11186162080357187,1.5322840416838022,0.0627261786874671,False
63,Cotton,False,0.0031358885017421603,0.02204470580903582,0.02143662616944838,0.020854833030879486,0.02025646950780197,-0.028366387265458703,-0.05705501340598129,-0.0882797617099611,-0.6529886309363805,0.743118196004288,False
63,HRWWheat,False,0.01602787456445993,0.02406022153899797,0.02399896744058384,0.02278630512102544,0.02215992010108481,-0.0025523639117299712,-0.05590710785299979,-0.08575398418607727,0.024145594838417862,0.49036823724453793,False
63,LeanHogs,False,0.01289198606271777,0.03727142814998779,0.03712420857159233,0.039171330350948094,0.03776307688765099,-0.00396559506747618,0.04850236598906632,0.013019297636310267,2.3038540092780075,0.01061542006267946,False
63,LiveCattle,False,0.015331010452961672,0.004698488244389354,0.004548611403318647,0.003989636242980403,0.004193380171655784,-0.032950020958342874,-0.17767334118646705,-0.12045367986135269,-2.362520504596064,0.9909244313494023,False
63,Soybeans,False,0.010801393728222997,0.012121810265790586,0.011911148315486692,0.01168576640225455,0.011375943354182218,-0.01768611595827374,-0.0373141006354456,-0.06556528002876871,0.8965076375571327,0.18499085151831307,False
63,Sugar,False,0.017421602787456445,0.01384570594712616,0.013532138148998325,0.013376407106479776,0.013027664328287449,-0.023172080766190373,-0.03508407279403514,-0.06279265401876133,1.5275726585311642,0.06330933725533006,False
63,Brent,False,0.003484320557491289,0.030223796342761972,0.03027943084426318,0.027809859269722202,0.027043104964070204,0.0018373694600586354,-0.08680148466870974,-0.11761561340377424,1.6324194936982432,0.05129557266072782,False
63,NaturalGas,False,0.0027874564459930314,0.14587358544565895,0.14457810498537116,0.14049038610111345,0.13592319963745209,-0.008960419424634658,-0.03831720798796234,-0.07320594155190241,-0.44711814535756933,0.6726051208631264,False
63,WTI,False,0.004181184668989547,0.03352554213678091,0.032786327233550426,0.030228586403190514,0.029699177874593523,-0.022546438274856362,-0.10906747969009944,-0.12883737988790234,1.5156670868211468,0.06480177703666945,False
63,Gasoline,False,0.0003484320557491289,0.05024526902801202,0.051124732170105325,0.04813212069861641,0.046895740094550366,0.017202303166442112,-0.04390307966331419,-0.07142501486720088,1.6894417955612244,0.04556739856090897,False
63,HeatingOil,False,0.0006968641114982578,0.04702632638151205,0.04826281665385993,0.04595928520724906,0.04484981682342595,0.0256199359688426,-0.023217096816263938,-0.048528839407639746,1.941710887178659,0.026086054983659013,False
63,Gold,False,0.0031358885017421603,0.007587478208566927,0.007459852912884293,0.007515940662697085,0.009197170927876494,-0.01710828580308954,-0.00951810945300502,0.175020420076201,-0.8724234103885149,0.8085112830690635,False
63,Silver,False,0.0024390243902439024,0.03389628740990926,0.032511957065966636,0.03026007884593636,0.03162388025310774,-0.04257911454342245,-0.12016520454179891,-0.07185731600973311,-1.4756105059388285,0.9299757584263943,False
63,Copper,False,0.007317073170731708,0.01331609126153748,0.012799167231565016,0.012659593090027415,0.012749309640529049,-0.040387317441844095,-0.05185776247636431,-0.044455867571580265,-0.9814680163110997,0.8368190003979605,False
63,Aluminium,False,0.0031358885017421603,0.01623292705958616,0.015805236961228212,0.014758743308393956,0.014866050926189334,-0.027060024434123475,-0.09988545233073953,-0.09194614899299292,-1.0169980127955043,0.8454228126218344,False
63,Nickel,False,0.0006968641114982578,0.03180757814704545,0.03098799186216665,0.030130969872957703,0.02944445291343429,-0.026448512330979224,-0.05564401946425512,-0.08025706032163904,-0.9525556968505896,0.8295923833348633,False
63,Zinc,False,0.003484320557491289,0.014625584720054386,0.014075682943219033,0.013824409930642689,0.013573757385781586,-0.039067502376520125,-0.05795363371248441,-0.07748976973572419,-0.9872302629618906,0.8382351154617056,False
63,Platinum,False,0.0031358885017421603,0.02289066840878458,0.02249099960429221,0.020879431612036974,0.020439539299982677,-0.0177701663565053,-0.09632622353513343,-0.11992095677048753,-1.4631774394048624,0.9282905838100014,False
