window,train_start,test_start,test_end,n_train,n_test,ridge_m,n_spanned,rho1,rho2,rho3,rho4,rho5,rho_oos1,rho_oos2,rho_oos3,rho_oos4,rho_oos5,top_macro_V1,top_macro_V2,top_macro_V3,top_macro_V4,top_macro_V5
112,2024-02-21,2025-03-28,2025-04-30,252,21,0.0,2,0.630692926629414,0.6119138218525266,0.437574963466797,0.4242245524157196,0.3305566516324435,0.22489720822721856,0.5017381927171314,0.20468022150744003,0.5321981326990193,0.006072213325070563,hscei(+0.49); mxef(+0.38); fx_usdzar(-0.34),fx_usdzar(+0.58); fx_audusd(-0.57); fx_usdclp(+0.52),ovx(+0.42); hy_oas(+0.32); ust_2y(-0.32),hscei(+0.42); gvz(-0.34); shcomp(+0.33),gvz(+0.34); fx_usdcnh(+0.33); vix(+0.32)
113,2024-03-21,2025-05-06,2025-06-06,252,21,0.0,1,0.7332574927882876,0.5719384023217473,0.4646761339080614,0.4510619891935197,0.34591762319449293,-0.06786507709328195,-0.06413401090990511,-0.2022073987796391,0.3798492130432057,0.09462756670631024,mxef(+0.70); hscei(+0.64); ig_oas(-0.58),csi300(+0.49); shcomp(+0.47); be_10y(+0.34),hscei(+0.41); fx_usdcnh(-0.36); xle(-0.33),gvz(+0.41); fx_usdclp(-0.37); ovx(+0.35),fx_usdcnh(+0.32); fx_usdbrl(-0.25); mxwo(-0.23)
114,2024-04-25,2025-06-09,2025-07-10,252,21,0.001,1,0.3940664324009434,0.2514770968077112,0.2109207432460526,0.12466352992974705,0.09833149556239205,-0.4214481680252851,-0.2259730456510526,0.6995935948619854,-0.05906185672610514,0.03975879620231826,move(+0.76); vix(+0.70); ovx(+0.67),gpr(+0.58); gvz(+0.53); move(+0.51),ovx(+0.69); gvz(+0.46); vix(+0.37),epu(+0.62); ovx(-0.34); vix(+0.29),epu(+0.77); gpr(+0.72); vix(-0.37)
115,2024-05-31,2025-07-11,2025-08-08,252,21,0.001,2,0.3543627541124255,0.28841825274811567,0.18061380185374143,0.12156694445269807,0.09474058167438892,-0.008216723882241391,-0.014655733602839893,-0.040014444579547295,0.20914541561464717,-0.13554005812464104,move(+0.87); mxwo(-0.61); vix(+0.61),ovx(+0.90); vix(+0.52); spx(-0.43),gpr(+0.76); gvz(+0.41); move(+0.37),vix(+0.58); spx(-0.46); mxwo(-0.42),epu(+0.71); gpr(+0.59); move(-0.47)
116,2024-07-03,2025-08-11,2025-09-10,252,21,0.001,2,0.3801953648134089,0.2910845113186892,0.1564093535920262,0.13838114158178239,0.07261282810547141,-0.15421546150206863,0.1784133897238243,-0.07306410498383004,-0.11808227026073849,-0.185215053809307,move(+0.86); mxwo(-0.60); ig_oas(+0.58),ovx(+0.91); vix(+0.59); spx(-0.48),gvz(+0.70); move(+0.47); gpr(+0.42),gpr(+0.82); epu(+0.42); vix(-0.33),epu(+0.52); move(-0.49); gpr(+0.32)
117,2024-08-02,2025-09-11,2025-10-20,252,21,0.001,2,0.369698002008944,0.2854767901134231,0.1591920568810648,0.1253709823810841,0.03645495694685842,-0.10225258822974218,-0.15050834973596075,0.4615775241110145,-0.09882619263780802,-0.039516307351412656,move(+0.79); vix(+0.71); mxwo(-0.68),ovx(+0.84); vix(+0.44); spx(-0.35),gvz(+0.62); epu(+0.57); gpr(+0.51),gpr(+0.66); vix(-0.43); gvz(-0.34),move(+0.61); epu(-0.39); gpr(-0.36)
118,2024-09-04,2025-10-21,2025-11-18,252,21,0.001,3,0.3223189061882849,0.252620474184966,0.20142233505854423,0.09470121875110375,0.0895344282781932,0.4576231231231324,0.17426705206924498,0.26935144105914105,-0.12001267389144293,-0.13759844522568457,move(+0.75); mxwo(-0.40); ig_oas(+0.39),ovx(+0.90); vix(+0.61); spx(-0.52),gvz(+0.58); epu(+0.53); move(+0.51),move(+0.55); ovx(+0.44); gpr(-0.40),gpr(+0.65); vix(-0.60); spx(+0.50)
119,2024-10-15,2025-11-19,2025-12-18,252,21,0.0,1,0.7724613509026156,0.561460717451067,0.4717412300414128,0.41105359182157325,0.3369236586516264,0.17671801351440916,0.09822522345669639,-0.0550730724946687,-0.12720729031305042,-0.06933701216443572,hscei(+0.67); shcomp(+0.64); mxef(+0.64),gvz(+0.46); ovx(+0.25); be_5y(+0.21),fx_dxy(+0.47); fx_usdzar(+0.47); fx_bbdxy(+0.44),ovx(+0.32); fx_usdbrl(-0.31); epu(+0.26),hy_oas(+0.38); epu(-0.27); gpr(-0.20)
120,2024-11-13,2025-12-19,2026-01-23,252,21,0.0,1,0.6870771188603224,0.5527127701351668,0.5246085570938546,0.4264157341394696,0.33397275670140214,0.2919918170636329,0.283115253326599,0.3441539953784907,-0.3745052382294447,0.10692991082846907,hscei(+0.60); shcomp(+0.57); mxef(+0.55),fx_usdcnh(+0.40); csi300(-0.35); shcomp(-0.35),fx_dxy(+0.53); fx_bbdxy(+0.46); fx_eurusd(-0.41),ovx(+0.42); inflsw_5y(+0.28); be_5y(+0.27),hy_oas(+0.39); fx_usdcad(-0.28); xle(-0.27)
121,2024-12-13,2026-01-26,2026-03-04,252,21,0.0,3,0.6316104191582683,0.5493772741248462,0.5361253731787649,0.4021596615496422,0.3258926748287754,0.4128644891835861,0.32224804880367436,0.4380757796700286,0.10965310478352597,0.10422789084269547,xle(+0.59); ig_oas(-0.44); be_5y(+0.43),csi300(+0.48); fx_usdzar(-0.47); shcomp(+0.46),csi300(+0.43); shcomp(+0.41); hscei(+0.41),fx_usdcad(+0.34); fx_bbdxy(+0.27); xle(+0.27),hy_oas(+0.34); ovx(+0.32); mxwo(-0.32)
122,2025-01-16,2026-03-05,2026-04-02,252,21,0.0,3,0.6291719681411748,0.582169949411597,0.5721337986350392,0.36157096165169506,0.32837891207398556,0.509240527060027,0.4843406261100928,-0.17228658697092789,-0.1573570887370983,0.07563350950646364,xle(+0.60); ig_oas(-0.48); inflsw_5y(+0.47),fx_usdzar(+0.69); shcomp(-0.59); csi300(-0.57),hy_oas(+0.37); ovx(+0.34); gvz(+0.34),hscei(+0.30); epu(-0.26); cny_10y(+0.24),bdiy(+0.35); vix(+0.29); hy_oas(+0.25)
123,2025-02-27,2026-04-07,2026-05-11,252,21,0.0,3,0.6749588163800402,0.5930988537073147,0.5212942795290342,0.41946846521524245,0.3764833330857285,0.6380173739596718,0.403986565224535,-0.31959863135794203,-0.17306661414815613,-0.052243708762074494,shcomp(+0.68); hscei(+0.60); csi300(+0.58),fx_usdzar(+0.62); csi300(-0.47); fx_usdcnh(+0.46),hy_oas(+0.46); spx(-0.43); mxwo(-0.40),mxef(+0.30); epu(-0.28); ovx(-0.27),bdiy(+0.39); inflsw_10y(-0.32); epu(-0.30)
124,2025-03-28,2026-05-12,2026-06-01,252,14,0.0,2,0.6900044466600911,0.6034079598557929,0.4872499183083955,0.39641780722340386,0.365523535332277,0.6002626611137446,0.10824617567763177,0.1277911652785452,-0.10891390226046184,-0.11259575550565779,shcomp(+0.58); hscei(+0.55); csi300(+0.48),fx_usdzar(+0.64); csi300(-0.52); shcomp(-0.50),hy_oas(+0.48); spx(-0.39); mxwo(-0.37),mxwo(+0.32); hy_oas(-0.27); bdiy(-0.27),bdiy(+0.43); epu(-0.39); bdti(+0.33)
