date,F1,F2,F3,F4,F5,F6
2017-10-30,0.38357252,-0.4105627,0.2977734,1.015793,0.09668563,-0.3364527
2017-10-31,-0.26276797,0.75294584,-0.6227725,0.12546392,1.0486985,0.46245244
2017-11-01,1.2209996,0.15370356,0.62737983,0.5304114,0.9613498,-0.9587234
2017-11-02,-0.18019584,0.2326285,0.07811967,-0.2653814,-1.1508834,-0.12805499
2017-11-03,-0.6902951,-0.45655385,-0.39663848,0.4571211,-0.065605134,1.1524551
2017-11-06,0.49254617,0.44172317,0.6833217,1.8614016,-0.22825389,0.014507333
2017-11-07,-0.8382842,-1.1065913,-0.37491068,-0.5924239,-1.1609528,0.4652153
2017-11-08,0.6186173,0.082755014,0.38746294,0.24196343,-0.17437781,-0.6788855
2017-11-09,-0.57416403,-1.1027775,-0.01465231,0.38537073,0.032846533,0.33547124
2017-11-10,-0.038826287,0.6754046,-0.45386556,-0.93474853,-0.42242083,0.15487812
2017-11-13,0.28467733,-0.27487063,0.111530334,0.108667955,1.1274197,-0.47669816
2017-11-14,-0.6148741,-1.925194,-0.06496571,-0.7592986,-0.33179563,-0.28919548
2017-11-15,0.014971248,0.5157034,-0.23241475,-0.066226475,-0.18844022,-0.067416094
2017-11-16,-0.011401852,-0.7958641,0.0030113256,-0.2009339,0.027405096,-0.3089202
2017-11-17,0.83751374,0.8913472,0.60061455,1.3433741,-0.2408787,-0.4027921
2017-11-20,-1.0485926,0.6136057,-1.0672752,-1.1950878,-0.0014101256,0.69409263
2017-11-21,0.6058961,0.18473558,0.3251493,0.71714574,0.3643075,-0.14531192
2017-11-22,0.40129814,0.32370517,0.41100734,0.92814493,0.35616228,-0.4493607
2017-11-24,0.13697134,0.7312292,-0.41968623,0.24601217,0.77646106,0.5218274
2017-11-27,-0.54968244,-1.4073884,0.18802932,0.4402307,-0.19227801,-0.46948603
2017-11-28,-0.622488,-0.6294635,-0.26833874,0.12315092,-1.1320765,0.011140564
2017-11-29,-0.19040117,-0.034182176,-0.40724504,-0.951426,-1.1370574,0.11160399
