date,F1,F2,F3,F4,F5,F6,F7,F8
2017-04-28,0.31501997,-0.5369157,-0.13871846,0.61931485,0.10794481,0.51673394,-0.12085223,0.55845976
2017-05-02,-0.49746162,-0.9709261,0.85195386,-0.68470114,-1.210041,0.6047897,-0.24389467,0.4552432
2017-05-03,-0.66788006,-1.0191106,-0.2910834,-0.23072861,-1.1201376,-0.3380982,0.42985496,-0.8971034
2017-05-04,-0.72985405,0.9810841,0.28956765,0.64063144,-1.0671782,0.8111406,-0.6389878,-1.5285779
2017-05-05,-0.07670596,-0.033915784,-0.38775143,0.08989003,0.0064342557,-0.6209415,0.5352456,0.3797753
2017-05-08,0.35619554,0.26354513,-0.04890843,-0.354241,0.45610857,0.19404152,0.30769846,-0.86829704
2017-05-09,-0.42816198,-0.16719331,-0.12809597,0.44655406,-0.93144757,0.109599076,-0.0017989692,-0.37692553
2017-05-10,0.42046413,-0.57969856,-0.28646907,-0.4147817,0.82237506,-0.7794004,0.873201,0.33029783
2017-05-11,0.30102298,0.4991274,-0.41070047,0.37924004,0.3624042,-0.4226807,0.0007734078,0.40328124
2017-05-12,-0.16863,0.24611463,-0.16988328,0.38404566,0.021230722,-0.31329623,-0.20431583,0.68574756
2017-05-15,0.6611573,-0.6871573,-0.18539292,-0.8008121,0.65526205,-0.44437766,0.37571648,0.96069205
2017-05-16,-0.17068689,0.32474032,0.3635462,0.24778892,0.20965521,0.08954437,-0.28922588,0.06885058
2017-05-17,0.48878247,-0.30023724,0.3330808,-0.3798983,0.8367697,0.19473803,-0.17912236,0.8696465
2017-05-18,0.1178356,0.65750957,-0.34344307,0.19841371,0.19486609,-0.4621083,0.35920653,-1.5706712
2017-05-19,0.3885421,-0.9764873,-1.027062,0.97560513,-0.06713953,-0.09856164,-0.32333726,1.8990908
2017-05-22,0.27827448,0.2416178,0.06329848,0.021877494,0.73423404,-0.2086144,-0.035250273,0.615468
2017-05-23,0.20212457,0.92310935,-0.26658875,0.30227554,0.45999953,-0.295366,0.2982685,-0.9134724
2017-05-24,-0.34566146,-0.019408433,0.19369614,-0.19322632,-0.3316541,-0.22631653,0.15829015,-0.44459668
2017-05-25,0.014406757,0.61318356,0.62121266,-0.09797883,-0.29202598,1.3898746,-1.191128,-0.37320906
2017-05-26,-0.14410445,0.35684285,0.3903476,-0.12903585,0.31837523,-0.4853415,-0.040576212,0.12765947
2017-05-31,0.32045883,0.2344053,0.3681616,-0.061685,-0.43672627,1.0980595,-1.1488457,-1.0821928
2017-06-01,0.12327244,0.03772292,-0.6719736,-0.11038716,-0.35859454,-0.3089514,0.11854893,-0.756507
2017-06-02,0.12270272,0.7032416,0.5884952,-0.9778166,0.21557136,0.41752413,-0.74564993,0.15599282
2017-06-05,-0.325578,-0.091004774,0.6931787,-0.6599203,-0.39688495,0.5381819,-0.34294888,-0.15482186
2017-06-06,0.16922837,-0.27563015,0.1886571,-0.81380236,0.2578907,-0.42763013,0.10955786,0.31092498
2017-06-07,-0.60466444,-0.40819797,0.93934304,-0.40375587,-1.051754,1.1573871,-0.99459404,-0.0011095465
2017-06-08,-0.23079973,-0.73321366,-0.38902417,0.4783445,-0.70479417,0.069288686,0.17116387,0.57454205
2017-06-09,-0.03301778,0.0063001225,-0.52884275,0.7875361,-0.12191434,-0.18358509,0.06337288,0.5739776
2017-06-12,-0.10891922,0.7981412,0.27061847,-0.06455713,0.149293,-0.43546414,0.6078028,-1.5226046
2017-06-13,-0.13482381,-0.97749996,-0.14783815,-0.59482974,-0.52915305,-0.43728057,0.5149916,-0.32144293
2017-06-14,0.22304764,0.9544853,1.0992076,-0.90340453,0.2917511,0.9930997,-0.87775874,-0.21478853
2017-06-15,-0.65353304,-0.78440183,-0.6081277,-0.14175281,-1.3913945,-0.16518939,0.7310305,-0.76711416
2017-06-16,0.19931917,-0.5420636,-0.21536358,-0.32886657,0.044186886,-0.25075063,0.27191976,0.40498388
2017-06-19,0.09666963,0.41570586,-0.01831026,1.0333972,0.041507624,0.30367875,-0.1826878,-0.2741475
2017-06-20,-0.12521364,0.21020181,0.29190785,0.26202255,-0.32889706,0.65418,-0.3857601,-1.1292742
2017-06-21,0.27421445,1.3490353,-0.1461925,0.564164,0.13394888,0.39711154,-0.65307575,-0.30814064
2017-06-22,0.7181236,0.8019826,-0.42564976,0.22229718,0.90920943,-0.29955667,0.14479573,-0.68408316
2017-06-23,0.10735633,0.32092255,0.10812589,0.5043471,0.36809,0.16455378,-0.2587489,0.84461886
2017-06-26,-0.31643838,0.1571447,-0.8522825,0.81514835,-0.63163304,-0.36135477,0.019828286,-0.116720855
2017-06-27,0.3360789,-0.34463125,-0.5699522,0.23931263,0.5750799,-0.60788584,0.6232441,1.0032394
2017-06-28,-0.3359173,0.49143627,-0.047035065,0.33615273,0.32626554,-0.7038752,0.2932071,0.628942
2017-06-29,0.13628384,-1.4072427,-0.058268074,0.24429202,-0.14650144,0.26290107,0.1815063,0.91451645
2017-06-30,-0.3255242,-1.7070887,0.035304934,-0.7432186,-0.6489068,-0.11904047,0.27284947,1.5445917
2017-07-03,-0.3011494,-2.1394296,-0.5164644,-0.15362142,-0.7163551,-0.5614654,1.2328498,0.49036667
2017-07-05,-0.14534634,-0.51763743,0.9987838,-1.1138179,-0.5836318,0.79385144,-0.394292,-0.45828658
2017-07-06,0.2520106,0.34703484,-0.510198,0.729255,0.49613726,-0.21382815,0.03340388,-0.033534322
2017-07-07,-0.70144445,-0.5312424,0.27646244,0.067819916,-1.3794796,0.84783554,-0.35223782,-0.64583683
2017-07-10,-0.27258986,-0.3807543,0.2266304,-1.3289771,-0.5257274,-0.277191,0.23202583,0.17190863
2017-07-11,0.22400366,0.13924725,-0.6858433,0.389232,0.21508357,-0.45802945,0.10955673,0.5778308
2017-07-12,0.55767787,1.1964984,-0.27313524,0.92238784,0.89490354,0.10892878,-0.27423415,-0.20582812
2017-07-13,0.2958442,0.9380336,-0.31340396,1.2327768,0.92800885,-0.1703674,0.31623715,-1.1169115
2017-07-14,0.01726893,0.23872694,-0.012971544,0.24444307,0.47743934,-0.21197768,-0.2542407,1.514581
2017-07-17,-0.123287395,-0.1628683,0.5561353,-0.10794249,-0.15661065,0.2904553,-0.5479215,0.8448488
2017-07-18,0.40467256,-0.010388692,0.32565954,-1.0892845,1.1595662,-0.23864123,0.65101725,0.13093527
2017-07-19,0.21891797,-1.2746962,-0.49886042,-0.52620804,-0.009936435,-0.5354105,0.6432686,0.12756996
