date,F1,F2,F3,F4,F5,F6,F7
2019-03-18,-0.8500976,0.5747389,-0.65932596,0.33006656,0.5524403,0.13900945,0.42483282
2019-03-19,-0.038787827,1.02086,-0.021255456,1.0003688,0.1995287,0.16684687,0.10241313
2019-03-20,0.32103702,-0.2840247,0.05942245,-0.31274518,0.2159323,1.0156225,-0.47325113
2019-03-21,0.6712743,-1.0628033,0.9333068,-0.57709575,0.12600665,0.016545694,-0.07288812
2019-03-22,-0.4475922,-1.0626979,0.2868988,-0.32764858,-0.2560697,-0.89514375,0.23718588
2019-03-25,0.4426461,0.9976923,0.24446277,-0.18034,0.14060736,-0.17959186,-0.2713866
2019-03-26,-1.0082738,0.7724611,-0.65758,0.06585957,-0.17563489,0.41587952,0.16440608
2019-03-27,-0.78495014,-0.24947107,0.16783328,0.6459247,-0.32933798,-0.16479088,0.38035566
2019-03-28,-1.1756364,-0.6123158,-0.73662996,-1.3873539,-0.13187112,-0.21642463,0.70421547
2019-03-29,-0.9389178,1.7050706,-0.038954433,1.4784645,-0.7178314,0.2567585,0.56888634
2019-04-01,0.53905773,0.2123632,-0.3959892,-1.1106852,1.096143,-0.332252,0.0743788
2019-04-02,-0.108673215,-0.6448182,-0.21743543,-0.7874672,-0.028700832,0.5456402,-0.6345623
2019-04-03,0.4081048,0.7300351,0.2594936,0.65543157,0.46364132,0.24844715,0.41394782
2019-04-04,1.1571164,-0.7625842,0.45159265,-0.33532545,0.9593864,0.18891923,-0.47353515
2019-04-08,-1.0915153,1.2488925,-0.6395676,0.4090518,-1.0443801,0.7661691,-0.29192668
2019-04-09,-0.14603812,-0.7885249,0.26916522,-0.08238125,0.19653445,0.024336632,-0.006100874
2019-04-10,-0.14390421,1.1643348,-1.1260378,-0.51115286,0.7987247,0.21168838,-0.048856154
2019-04-11,-1.333827,-0.5481204,-1.1640292,-1.286085,0.08018393,-0.62638164,0.9702336
2019-04-12,0.23834081,1.0852491,0.14764684,0.5428724,0.2540287,0.54427916,-0.16613117
2019-04-15,-0.36677864,-1.212436,0.76957357,0.17705297,0.223066,0.3225882,0.24886928
2019-04-16,-1.3533375,-0.9427411,-0.65074056,-0.802959,-1.1288166,0.81039715,-0.28772116
2019-04-17,-0.70612967,0.95733607,-0.04067741,0.32659492,-0.5578805,-0.3356534,0.47193807
2019-04-18,0.52945614,-1.4934547,0.29096365,-0.34126005,0.56907153,0.7380496,-0.75465584
2019-04-23,-1.8028443,-0.09951159,-1.1629204,-0.53380305,-1.2143297,1.0685344,-0.41790363
2019-04-24,-1.1749293,0.6388683,0.022314904,1.157472,-0.12104154,-0.32485217,0.98120505
2019-04-25,-0.23735258,0.10773343,-0.11707479,-0.8114228,-0.31944168,-0.5778048,0.032064937
2019-04-26,0.27719107,0.26479426,1.0764346,0.6614343,-0.021059565,-1.3204155,1.0064844
2019-04-29,-1.0970392,0.88810515,-0.6195769,-0.0794521,-0.9724229,-0.328016,0.5658596
2019-04-30,-0.6830113,0.43592408,-0.38986886,-0.32750478,-0.09178331,0.24250656,-0.27544528
2019-05-07,-1.1860842,-0.34031913,0.0035598313,-1.283456,-0.2011285,-3.1711404,0.9904359
2019-05-08,-1.1129234,-0.09390124,-0.71270156,-1.0149931,-0.7231117,0.3178656,-0.0038546508
2019-05-09,-0.99278617,-1.1608104,0.46033537,0.41445082,-0.80415624,0.1901643,0.15926692
2019-05-10,-0.6933551,0.6660616,-0.14128599,1.0252769,-0.1594954,-0.1371003,0.54306895
2019-05-13,0.28374794,-0.15168235,-0.25999188,-1.3708856,0.950768,-1.5400959,0.0694616
2019-05-14,1.3953757,0.4411684,-0.32453752,-1.1319797,1.928164,0.11298534,-0.6721562
2019-05-15,0.7245845,0.2748568,-0.15621522,-0.34489185,1.492869,0.77970207,-0.2862199
2019-05-16,0.4222232,0.22189622,-1.0261375,-1.5895658,1.1540171,0.68966454,-0.3930164
2019-05-17,-0.9181844,-1.2386703,0.29043236,-0.99529225,-1.2176758,-0.27273396,0.23512368
2019-05-20,1.2681602,0.044564888,-0.0865753,-1.5601993,1.3255424,-0.62930995,0.0827189
2019-05-21,0.48143253,-1.5231798,0.56171715,-0.035808355,0.13749371,0.59369165,-0.42261627
2019-05-22,-0.22231671,-0.818125,0.29614088,-0.6582487,0.0076384507,-1.366228,0.61436856
2019-05-23,-0.18719955,-0.7532129,1.5142539,1.0308328,-0.39047775,-1.546718,1.3172982
2019-05-24,1.2948906,1.2057623,-0.6305212,-1.3477453,1.431387,-0.21518418,-0.026721992
2019-05-28,1.4441947,0.10200662,-0.4574972,-1.8922983,1.5789313,0.31388214,-1.052048
2019-05-29,0.32007352,-1.4129812,0.5166236,0.14752924,0.94065773,0.5715382,0.81525826
2019-05-30,2.2076342,-0.15168032,0.884016,-0.96471524,1.6577822,-1.2836398,-0.038894817
2019-05-31,-0.35616234,-0.4073399,1.181729,0.6388126,-0.46283782,-2.1077237,1.0593241
2019-06-03,1.1349504,0.14812693,1.6863371,0.017483044,0.32081604,-2.0019786,0.63879657
2019-06-04,-0.38006887,-0.42423606,0.2494425,0.54727566,0.02830648,0.63469166,-0.16855648
2019-06-05,-1.8050444,-0.27214283,0.09993366,0.6547469,-1.4110307,-1.8946395,1.2479476
2019-06-06,1.2868214,0.17366982,0.20373067,-0.0039065806,1.2101128,0.6301488,-0.825872
2019-06-10,-1.7077937,-0.04149269,-1.0940516,-0.5392691,-0.9369885,0.821828,0.26642635
2019-06-11,0.72568667,1.0223707,-0.5601212,-0.26305118,1.4516691,0.004489144,0.28749716
2019-06-12,1.268296,-0.40272832,0.95504534,-0.44981292,1.2050581,-1.1687557,0.2849696
2019-06-13,0.6808666,0.58024466,-0.6569813,-1.2579454,1.3104472,-0.1405144,-0.5923819
2019-06-14,0.21883701,0.20634209,-0.682589,-1.8465286,0.75518286,-0.3692497,-0.12084908
2019-06-17,0.6524379,-1.0300426,1.3048309,-0.19638868,0.3146634,-0.05734189,0.06633553
2019-06-18,-0.73501384,1.5926858,-0.89522415,1.1337354,0.2105232,0.48171577,0.18087685
2019-06-19,-0.97371155,-0.27217987,-0.31409517,0.4609163,-0.25613996,-0.033124443,0.5111275
2019-06-20,1.3460912,1.4653448,-0.12401523,0.37996972,0.91472125,0.623752,-1.457587
2019-06-21,-1.8318584,0.6453967,-1.2152787,-0.3666394,-1.2028466,0.019370843,0.090295054
2019-06-24,1.1726489,0.8656727,0.10710938,-0.27224654,1.0180471,-0.40417767,-0.2964847
2019-06-25,0.094659224,-0.3021953,0.30923864,0.697218,0.17941914,1.1081743,-0.19775227
2019-06-26,-1.0516685,0.8454542,-1.4376419,-0.7319335,-0.4101839,0.8728485,-0.11022763
2019-06-27,-0.10405321,-0.8474924,0.19041125,-0.14339001,0.3880791,0.11216136,0.56388205
2019-06-28,-0.69977653,0.6972949,0.19621971,1.3006312,-0.54508907,-0.46398163,0.62086153
2019-07-01,-2.104479,-0.06410594,-0.6338981,-0.50128496,-0.5413125,-0.8370069,0.49702588
2019-07-02,-0.41160375,-0.53123885,1.1679482,0.9151329,-0.56287247,-1.6353997,1.0707908
2019-07-03,2.123285,0.21991497,0.17071012,-0.5864496,1.8383362,0.77808315,-0.8817044
2019-07-05,-1.5025747,-1.0243316,-0.9314257,-1.5064615,-1.1264133,0.7604792,-0.047560804
2019-07-08,0.11524213,0.704979,-0.46932647,-0.511538,0.6719931,-1.0903838,0.4654227
2019-07-09,-0.4005745,-0.7080138,-0.21438852,-0.06454928,0.17260315,0.23432021,-0.10007996
2019-07-10,0.33983326,2.376561,-0.8799952,0.363054,0.44005954,1.5069718,-0.8385347
2019-07-11,1.2939792,-0.03009854,0.08341658,-1.5249356,1.186522,-0.6011159,-0.014856376
2019-07-12,0.37153706,0.8143672,-0.0009846697,-0.047763683,0.3346223,-0.14369586,0.072287224
2019-07-15,0.17925502,-0.7245308,1.2936866,1.865727,-0.9266094,0.48492685,-0.2328102
2019-07-16,-0.78088087,0.2570579,0.6245872,1.781076,0.11376872,-0.82866293,1.4741501
2019-07-17,0.08722045,-0.101310894,1.1644685,1.211359,-0.31788182,-0.37002128,0.38300103
2019-07-18,-0.5901629,-0.061300438,0.79034424,1.3628265,-0.5751785,-1.1450195,1.1079656
2019-07-19,0.7329796,0.83102316,-0.4185485,-1.7896532,1.1377822,-0.18847083,-0.19106978
2019-07-22,-1.3198247,0.038589485,-0.03519311,-0.1260855,-1.3716583,-0.015170053,-0.17302643
