date,F1,F2,F3,F4,F5,F6,F7
2020-07-06,0.029803135,0.058158647,0.023612645,-0.008306801,0.038634185,0.5871004,-0.13252442
2020-07-07,0.05466147,0.0080173435,0.028614435,0.011430636,0.116195016,0.5145583,-0.15814418
2020-07-08,0.09174537,0.047137756,-0.008941143,0.041546453,0.13940762,0.6340084,-0.26452196
2020-07-09,-0.027928857,0.051682424,0.034542393,0.036631767,-0.0731608,-0.73957276,0.23032233
2020-07-10,-0.07641811,0.025192501,-0.024657441,-0.0454827,-0.02697378,0.53803533,-0.14790119
2020-07-13,0.122549504,0.11302127,0.0903323,0.07102887,0.049616244,0.17580272,-0.07448865
2020-07-14,-0.07824507,-0.005391823,-0.0016146648,-0.015151334,-0.06837838,-0.4501337,0.17239356
2020-07-15,0.015022332,-0.029687056,-0.015483001,-0.0032675087,0.15902229,0.6093168,-0.19806944
2020-07-16,0.03386019,-0.066182435,0.10854676,0.1007874,0.026889639,-0.05641968,0.06331815
2020-07-17,0.075982414,-0.01958018,0.04428576,-0.009383388,0.08139931,-0.011967611,0.004795128
2020-07-20,0.012304697,0.060663953,-0.003202148,-0.005734246,0.00855476,0.14984761,-0.10795274
2020-07-21,0.13029613,0.060667936,0.033486817,-0.050362356,0.25814945,1.5046433,-0.5623762
2020-07-22,0.22921781,-0.01712485,0.047144473,0.012285545,0.16669281,0.3462416,-0.26273823
2020-07-23,0.0365476,0.07933022,0.08032441,0.07591132,-0.012944838,0.0044890586,0.05946716
2020-07-24,-0.020969346,-0.010997563,0.0036998475,-0.013074206,-0.0043559847,-0.23375471,0.08850977
2020-07-27,0.18382089,0.11545886,0.0725565,0.07722583,0.20768733,0.43261024,-0.31911004
2020-07-29,0.0025394824,0.053882103,0.022089725,0.02653025,-0.015946418,0.19401558,-0.04062308
2020-07-30,-0.058292173,-0.04927774,-0.0076510743,0.04831219,-0.10055557,-0.8485812,0.30644417
2020-07-31,0.14346474,0.011607359,0.041899037,0.038067322,0.20779692,0.5296511,-0.30766487
2020-08-03,-0.05683404,-7.575433e-05,-0.024449995,-0.05359388,0.074164264,0.96675587,-0.22114052
2020-08-04,0.124524474,0.09109354,0.073837034,0.06186945,0.18521693,0.5353612,-0.21635388
2020-08-05,0.13432097,0.028103692,0.04182997,0.018845031,0.1341562,0.95212543,-0.32001224
2020-08-06,0.1441515,0.09153585,0.044427786,0.12770568,0.14530225,0.053319205,-0.13724364
2020-08-07,-0.064009234,-0.051185902,-0.0068334914,0.021480827,-0.2175044,-1.3794752,0.49149173
2020-08-10,0.102417804,0.06423626,0.052498836,0.025209013,0.15023136,0.7173855,-0.3100347
2020-08-11,-0.2890676,-0.20385838,-0.15576631,-0.15723784,-0.24823898,-0.6126075,0.35027036
2020-08-12,-0.044095553,-0.036298543,-0.00782297,-0.060805902,0.08836072,0.52530384,-0.1488085
2020-08-13,0.25765955,-0.06842214,0.044422317,0.06717896,0.15915142,0.119456865,-0.1796986
2020-08-14,-0.16067903,-0.044747647,-0.041218933,-0.048145734,-0.17184171,-0.22476402,0.24272977
2020-08-17,0.16877568,0.10004029,0.036840707,0.039170794,0.1877708,0.9995964,-0.43031865
2020-08-18,0.0002240349,0.0628569,0.036786444,-0.028483491,0.08325314,0.61370057,-0.17514567
2020-08-19,-0.12528126,-0.071146905,-0.07210877,-0.03617945,-0.041103408,0.07490402,0.007812987
2020-08-20,-0.06378286,-0.06192817,-0.028168976,0.0027194147,-0.08819692,-0.68873346,0.19518755
2020-08-21,0.048592422,-0.034897223,0.002601101,0.036166023,-0.07035794,-0.69666,0.2856568
2020-08-24,-0.104786165,-0.06546525,-0.035327815,-0.057872236,0.0026691377,0.6979014,-0.19772069
2020-08-25,-0.023384672,-0.08737922,-0.021460816,-0.046855927,0.09106297,0.7338726,-0.24181512
2020-08-26,0.16642821,0.1567094,0.062387127,0.072855435,0.05377781,0.12174787,-0.21506488
2020-08-27,0.02622021,-0.034797385,-0.0025865268,0.036185447,0.012672066,-0.18782675,0.11003045
2020-08-28,0.09852511,0.07519905,0.06961176,0.024924284,0.14945433,0.72114706,-0.25571355
2020-09-01,0.1635752,-0.03876849,0.027289266,0.055158176,0.17173408,0.46584094,-0.24484824
2020-09-02,-0.09084467,-0.013558158,0.0106003545,0.053855322,-0.19908792,-1.1131823,0.43184987
2020-09-03,-0.044039685,0.007023507,0.04561644,0.04383587,-0.09554076,-0.99118125,0.35451362
2020-09-04,0.059768487,0.005461416,0.08503746,0.045023337,-0.0018501315,-0.12212418,0.12179239
2020-09-08,0.19131634,0.101987444,0.066000305,0.11281459,-0.11197848,-1.4585006,0.37699255
2020-09-09,-0.043370403,0.0026811266,-0.0118026445,-0.063097365,0.02913003,0.65659946,-0.15929633
2020-09-10,0.13029516,-0.06636355,0.064449914,0.09267229,0.062622994,-0.16173896,0.015247477
2020-09-11,-0.004666872,-0.06442553,0.016921988,-0.0364025,0.034637317,0.53622866,-0.12722445
2020-09-14,0.008457393,0.0871139,0.0035085191,0.023238922,0.015154857,0.39799702,-0.10775249
2020-09-15,0.0019867744,-0.05514628,-0.044240538,0.042958967,0.06726548,0.5124345,-0.17146803
2020-09-16,-0.0646457,-0.006904168,-0.07015381,-0.08407402,0.07534358,0.9285621,-0.3728514
2020-09-17,-0.1512855,-0.05986541,-0.105937466,-0.1435578,-0.06548535,0.29837093,-0.16954124
2020-09-18,0.012966156,0.04703337,-0.0048570586,-0.0120703,0.08696969,0.46212894,-0.1530714
2020-09-21,-0.15498838,-0.05721591,-0.016791295,0.057167176,-0.3558144,-2.152761,0.7931304
2020-09-22,-0.014620534,0.029937495,0.0021309077,-0.0041251183,-0.015585962,-0.039327677,-0.001454687
2020-09-23,-0.1712883,-0.1602666,-0.070059955,-0.09396017,-0.20579144,-0.6914924,0.3842624
2020-09-24,-0.017666098,-0.017465798,0.00017196257,-0.00072194973,-0.021668376,-0.23662692,0.09115739
2020-09-25,-0.036730465,-0.080926165,-0.002043908,0.006382,0.056863617,0.30880645,-0.12596267
2020-09-28,0.08844036,0.0029032715,0.01192475,-0.045647357,0.06351634,0.8638929,-0.31165326
2020-09-29,0.1474231,0.08381832,0.10509,0.10586792,0.05605202,-0.2921636,0.123523146
2020-10-12,0.12250291,0.09628657,-0.04058495,-0.06374695,0.23124087,1.8307129,-0.8609669
2020-10-13,-0.1146775,-0.10181199,-0.06975323,-0.055128243,-0.043906275,-0.12586182,0.03825069
2020-10-14,0.002228931,0.00442875,-0.020486895,-0.02006832,0.07362324,0.5313837,-0.2239123
2020-10-15,0.014711664,0.0074363025,-0.07741374,-0.056985594,-0.014554049,0.036671333,0.011109641
2020-10-16,0.016144304,-0.006154469,-0.022679416,0.036802415,0.015342532,0.017210709,-0.026693227
2020-10-19,0.03340022,0.045033175,0.008603727,0.030911362,-0.0030716497,0.0130451955,-0.00441973
2020-10-20,0.047176354,0.056741986,0.0099001555,-0.06331716,0.07992427,0.7241461,-0.21776408
2020-10-21,0.11013215,0.0840973,0.08051891,0.12050228,0.056973893,-0.1965617,0.09888658
2020-10-22,-0.11057783,-0.104435466,-0.09577287,-0.077500515,-0.0132830255,0.18354689,-0.09315974
2020-10-23,0.07766406,-0.034314115,0.04099713,0.05239611,0.03800042,-0.14988141,0.0439782
2020-10-26,0.010126575,-0.0056512984,0.047984492,0.081298456,-0.09296124,-1.0005544,0.3113365
